22,6,0.0,197.46,192.3,133.29999999999998,1,1,1.0
23,2,313.8,0.0,392.11999999999995,114.23,1,1,1.0
23,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
23,5,427.6,95.3,209.60000000000002,91.50000000000001,1,1,1.0
23,6,14.21,205.5,210.98999999999998,142.10000000000002,1,1,1.0
24,2,313.8,0.0,391.96999999999997,114.23,1,1,1.0
24,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
24,5,402.72,95.3,200.69999999999993,83.51,1,1,1.0
24,6,37.29,215.27,222.51000000000002,150.92999999999998,1,1,1.0
25,2,313.8,0.0,391.83,114.23,1,1,1.0
25,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
25,5,376.98,92.64,195.31999999999994,81.76,1,1,1.0
25,6,59.49,225.92,234.01,158.08,1,1,1.0
26,2,313.8,0.0,391.69,114.23,1,1,1.0
26,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
26,5,353.0,85.53,186.41999999999996,79.08000000000001,1,1,1.0
26,6,87.9,237.46,246.4,169.64000000000001,1,1,1.0
27,2,313.8,0.0,391.54,114.23,1,1,1.0
27,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
27,5,331.69,80.21,186.43,79.08,1,1,1.0
27,6,112.76,248.12,271.24,180.27999999999997,1,1,1.0
28,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
28,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
28,5,306.83,76.65,175.72000000000003,76.44999999999999,1,1,1.0
28,6,144.72,262.32,288.98,192.68,1,1,1.0
29,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
29,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
29,5,290.57,75.7,166.13,72.60000000000001,1,1,1.0
29,6,178.2,277.63,314.8,205.07,1,1,1.0
29,7,916.59,190.45,42.50999999999999,58.59,1,1,1.0
30,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
30,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
30,5,268.54,72.83,164.25,68.77,1,1,1.0
30,6,212.64,293.89,343.46000000000004,220.40999999999997,1,1,1.0
30,7,862.4,177.8,96.70000000000005,67.63,1,1,1.0
31,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
31,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
31,5,249.41,68.04,157.54999999999998,68.77999999999999,1,1,1.0
31,6,254.73,309.2,372.16999999999996,230.8,1,1,1.0
31,7,818.2,157.9,140.89999999999998,87.5,1,1,1.0
32,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
32,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
32,5,233.1,66.13,152.81000000000003,67.77000000000001,1,1,1.0
32,6,300.49,325.47,391.51,212.5,1,1,1.0
32,7,773.1,144.4,186.0,101.9,1,1,1.0
33,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
33,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
33,5,214.1,62.52,149.23999999999998,64.18,1,1,1.0
33,6,348.33,347.13,409.57,192.87,1,1,1.0
33,7,728.0,137.2,231.10000000000002,108.20000000000002,1,1,1.0
34,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
34,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
34,5,198.8,58.91,143.77999999999997,64.18,1,1,1.0
34,6,406.1,366.09,429.4,173.91000000000003,1,1,1.0
34,7,688.28,123.66,250.01999999999998,108.20000000000002,1,1,1.0
35,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
35,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
35,5,183.5,57.11,138.32,63.290000000000006,1,1,1.0
35,6,472.0,395.0,430.29999999999995,145.0,1,1,1.0
35,7,649.5,113.73,239.20000000000005,105.46999999999998,1,1,1.0
36,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
36,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
36,5,166.35,55.3,138.32000000000002,61.5,1,1,1.0
36,6,541.51,424.79,404.99,115.20999999999998,1,1,1.0
36,7,613.39,107.41,231.11,99.19,1,1,1.0
37,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
37,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
37,5,154.61,52.59,130.19,60.61,1,1,1.0
37,6,627.26,450.97,332.74,89.02999999999997,1,1,1.0
37,7,577.29,101.09,224.81000000000006,99.19,1,1,1.0
38,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
38,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
38,5,138.37,51.69,130.18,57.91,1,1,1.0
38,6,739.2,484.4,220.79999999999995,54.700000000000045,1,1,1.0
38,7,544.8,96.58,218.48000000000002,91.11999999999999,1,1,1.0
39,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
39,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
39,5,128.44,48.08,122.05000000000001,57.92,1,1,1.0
39,6,852.9,518.7,107.10000000000002,21.299999999999955,1,1,1.0
39,7,511.39,92.07,210.37,86.63,1,1,1.0
40,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
40,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
40,5,113.99,46.27,119.31000000000002,55.23,1,1,1.0
40,7,481.6,83.94,203.19999999999993,86.64000000000001,1,1,1.0
41,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
41,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
41,5,100.45,42.66,118.45,55.230000000000004,1,1,1.0
41,7,450.9,78.53,195.10000000000002,84.87,1,1,1.0
42,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
42,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
42,5,88.72,39.95,113.08000000000001,54.34,1,1,1.0
42,7,422.01,78.53,190.59000000000003,79.47,1,1,1.0
43,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
43,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
43,5,74.82,39.95,109.33000000000001,51.849999999999994,1,1,1.0
43,7,399.27,77.26,181.73000000000002,75.64,1,1,1.0
44,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
44,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
44,5,64.71,38.69,109.33,50.55,1,1,1.0
44,7,371.5,74.74,177.91999999999996,70.56000000000002,1,1,1.0
45,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
45,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
45,5,53.34,34.9,109.32999999999998,50.550000000000004,1,1,1.0
45,7,350.04,64.63,167.79000000000002,74.37,1,1,1.0
46,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
46,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
46,5,41.97,32.37,102.97999999999999,50.550000000000004,1,1,1.0
46,7,323.5,62.1,162.72000000000003,73.1,1,1,1.0
47,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
47,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
47,5,34.39,31.11,96.63000000000001,49.33,1,1,1.0
47,7,304.54,58.31,160.20999999999998,70.59,1,1,1.0
48,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
48,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
48,5,25.58,31.11,92.8,49.33,1,1,1.0
48,7,285.59,52.0,143.78000000000003,70.58,1,1,1.0
49,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
49,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
49,5,13.0,27.3,96.54,48.08,1,1,1.0
49,7,264.11,50.73,143.78999999999996,68.07,1,1,1.0
50,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
50,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
50,5,5.42,27.3,96.53999999999999,48.08,1,1,1.0
50,7,246.4,49.47,143.80999999999997,62.97,1,1,1.0
51,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
51,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
51,5,2.53,23.51,85.53,49.36,1,1,1.0
51,7,231.2,44.42,127.43,62.959999999999994,1,1,1.0
52,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
52,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
52,5,0.0,22.25,76.7,49.36,1,1,1.0
52,7,213.51,40.63,127.43,62.96,1,1,1.0
53,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
53,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
53,5,0.0,22.25,71.6,46.849999999999994,1,1,1.0
53,7,198.4,40.63,119.79999999999998,62.96,1,1,1.0
54,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
54,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
54,5,0.0,22.25,61.5,46.849999999999994,1,1,1.0
54,7,180.71,38.1,119.79999999999998,61.699999999999996,1,1,1.0
55,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
55,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
55,5,0.0,19.72,51.39,46.849999999999994,1,1,1.0
55,7,166.82,36.84,119.80000000000001,61.7,1,1,1.0
56,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
56,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
56,5,0.0,19.72,43.8,37.980000000000004,1,1,1.0
56,7,151.66,34.31,119.79999999999998,61.7,1,1,1.0
57,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
57,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
57,5,0.0,19.72,34.9,37.980000000000004,1,1,1.0
57,7,141.55,31.78,110.98999999999998,61.7,1,1,1.0
58,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
58,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
58,5,0.0,19.72,24.8,37.980000000000004,1,1,1.0
58,7,127.65,30.52,110.98999999999998,61.7,1,1,1.0
59,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
59,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
59,5,0.0,19.72,17.1,37.980000000000004,1,1,1.0
59,7,112.5,35.57,110.97999999999999,55.43,1,1,1.0
60,2,313.8,0.0,391.40000000000003,114.23,1,1,1.0
60,3,97.14,0.0,218.21000000000004,61.42,1,1,1.0
60,5,0.0,29.8,10.8,27.900000000000002,1,1,1.0
60,7,99.86,29.26,107.24,55.42,1,1,1.0
